tanggal,provinsi,0-5,6-18,19-30,31-45,46-59,≥ 60,tidak_diketahui
2022-07-10,BANTEN,9221.0,29378.0,88352,92216.0,57179.0,23093.0,366
2022-07-10,DAERAH ISTIMEWA YOGYAKARTA,9376.0,32643.0,50075,50952.0,45258.0,31480.0,1351
2022-07-10,KALIMANTAN TIMUR,7095.0,21501.0,57872,66979.0,36691.0,13996.0,2380
2022-07-10,BALI,5034.0,15500.0,41744,41674.0,33780.0,21668.0,46
2022-07-10,SUMATERA UTARA,4115.0,17289.0,40279,43358.0,30113.0,19631.0,494
2022-07-10,RIAU,5460.0,16913.0,38832,45684.0,29498.0,14073.0,456
2022-07-10,SULAWESI SELATAN,4064.0,14101.0,40900,42282.0,25039.0,14667.0,2625
2022-07-10,SUMATERA BARAT,2987.0,12681.0,26214,26757.0,20627.0,13347.0,1261
2022-07-10,NUSA TENGGARA TIMUR,3298.0,15250.0,25659,25798.0,14249.0,8019.0,1745
2022-07-10,KALIMANTAN SELATAN,2104.0,8169.0,23601,25148.0,17000.0,7508.0,993
2022-07-10,SUMATERA SELATAN,2257.0,6745.0,19747,24425.0,16097.0,10855.0,498
2022-07-10,LAMPUNG,1546.0,5985.0,16704,20830.0,16972.0,11503.0,1000
2022-07-10,KEPULAUAN RIAU,2294.0,6933.0,21315,22200.0,12010.0,5247.0,236
2022-07-10,KEPULAUAN BANGKA BELITUNG,2402.0,10836.0,15204,19390.0,10928.0,6800.0,73
2022-07-10,KALIMANTAN BARAT,1773.0,9168.0,17247,18023.0,11593.0,6832.0,147
2022-07-10,SULAWESI TENGAH,1882.0,6500.0,16563,17800.0,11228.0,6441.0,421
2022-07-10,KALIMANTAN TENGAH,1845.0,6407.0,15275,16726.0,10891.0,4716.0,320
2022-07-10,SULAWESI UTARA,1314.0,4692.0,13040,15034.0,10542.0,6757.0,162
2022-07-10,PAPUA,1662.0,5006.0,14190,15697.0,8762.0,2853.0,536
2022-07-10,KALIMANTAN UTARA,1296.0,5917.0,12743,14271.0,7456.0,3247.0,394
2022-07-10,ACEH,670.0,3112.0,10215,13614.0,9502.0,6571.0,22
2022-07-10,JAMBI,1177.0,4747.0,9433,11313.0,7650.0,3907.0,65
2022-07-10,NUSA TENGGARA BARAT,1153.0,2498.0,10311,11374.0,6660.0,4075.0,57
2022-07-10,PAPUA BARAT,1103.0,3368.0,9757,10467.0,4926.0,1889.0,86
2022-07-10,BENGKULU,697.0,2993.0,7154,8909.0,5988.0,3323.0,59
2022-07-10,SULAWESI TENGGARA,576.0,2054.0,8025,8133.0,4419.0,2251.0,154
2022-07-10,MALUKU,298.0,1591.0,5449,6122.0,3286.0,1183.0,656
2022-07-10,SULAWESI BARAT,386.0,2015.0,4452,4798.0,2447.0,1406.0,58
2022-07-10,MALUKU UTARA,286.0,1070.0,4393,5073.0,2340.0,1118.0,256
2022-07-10,GORONTALO,260.0,1321.0,4371,4162.0,2539.0,1200.0,50
2022-07-09,DKI JAKARTA,40397.0,129119.0,352130,380408.0,239155.0,125095.0,14084
2022-07-09,JAWA BARAT,35140.0,120420.0,300847,318619.0,222841.0,104578.0,13770
2022-07-09,JAWA TENGAH,18432.0,61311.0,149776,163934.0,144166.0,90721.0,260
2022-07-09,JAWA TIMUR,13518.0,44622.0,140775,157335.0,136289.0,85567.0,1185
2022-07-09,BANTEN,9210.0,29361.0,88279,92123.0,57132.0,23076.0,366
2022-07-09,DAERAH ISTIMEWA YOGYAKARTA,9376.0,32643.0,50073,50946.0,45257.0,31478.0,1351
2022-07-09,KALIMANTAN TIMUR,7094.0,21500.0,57870,66975.0,36689.0,13993.0,2380
2022-07-09,BALI,5028.0,15496.0,41715,41645.0,33773.0,21660.0,46
2022-07-09,SUMATERA UTARA,4115.0,17288.0,40275,43356.0,30111.0,19625.0,494
2022-07-09,RIAU,5459.0,16913.0,38830,45684.0,29498.0,14071.0,456
2022-07-09,SULAWESI SELATAN,4064.0,14101.0,40899,42282.0,25039.0,14667.0,2625
2022-07-09,SUMATERA BARAT,2987.0,12681.0,26214,26757.0,20627.0,13347.0,1261
2022-07-09,NUSA TENGGARA TIMUR,3298.0,15248.0,25658,25797.0,14247.0,8019.0,1745
2022-07-09,KALIMANTAN SELATAN,2104.0,8168.0,23599,25147.0,16996.0,7507.0,993
2022-07-09,SUMATERA SELATAN,2257.0,6744.0,19747,24423.0,16097.0,10853.0,498
2022-07-09,LAMPUNG,1546.0,5985.0,16704,20830.0,16972.0,11503.0,1000
2022-07-09,KEPULAUAN RIAU,2294.0,6933.0,21314,22198.0,12010.0,5246.0,236
2022-07-09,KEPULAUAN BANGKA BELITUNG,2401.0,10835.0,15203,19390.0,10927.0,6800.0,73
2022-07-09,KALIMANTAN BARAT,1773.0,9168.0,17247,18022.0,11592.0,6832.0,147
2022-07-09,SULAWESI TENGAH,1882.0,6500.0,16563,17800.0,11228.0,6441.0,421
2022-07-09,KALIMANTAN TENGAH,1845.0,6406.0,15273,16723.0,10891.0,4716.0,320
2022-07-09,SULAWESI UTARA,1314.0,4692.0,13040,15034.0,10542.0,6757.0,162
2022-07-09,PAPUA,1662.0,5005.0,14189,15697.0,8762.0,2853.0,536
2022-07-09,KALIMANTAN UTARA,1296.0,5917.0,12743,14271.0,7456.0,3247.0,394
2022-07-09,ACEH,670.0,3112.0,10215,13614.0,9502.0,6571.0,22
2022-07-09,JAMBI,1177.0,4747.0,9433,11313.0,7650.0,3907.0,65
2022-07-09,NUSA TENGGARA BARAT,1153.0,2496.0,10310,11374.0,6660.0,4075.0,57
2022-07-09,PAPUA BARAT,1103.0,3368.0,9757,10467.0,4926.0,1889.0,86
2022-07-09,BENGKULU,697.0,2993.0,7154,8909.0,5988.0,3323.0,59
2022-07-09,SULAWESI TENGGARA,576.0,2054.0,8025,8133.0,4419.0,2251.0,154
2022-07-09,MALUKU,298.0,1591.0,5448,6121.0,3286.0,1183.0,656
2022-07-09,SULAWESI BARAT,386.0,2015.0,4452,4798.0,2447.0,1406.0,58
2022-07-09,MALUKU UTARA,286.0,1070.0,4393,5073.0,2340.0,1118.0,256
2022-07-09,GORONTALO,260.0,1321.0,4371,4162.0,2539.0,1200.0,50
2022-07-07,DKI JAKARTA,40303.0,128862.0,351327,379619.0,238747.0,124816.0,14084
2022-07-07,JAWA BARAT,35109.0,120305.0,300549,318344.0,222661.0,104469.0,13770
2022-07-07,JAWA TENGAH,18429.0,61299.0,149753,163908.0,144148.0,90698.0,260
2022-07-07,JAWA TIMUR,13497.0,44591.0,140681,157240.0,136246.0,85526.0,1185
2022-07-07,BANTEN,9185.0,29292.0,88098,91906.0,57031.0,23005.0,366
2022-07-07,DAERAH ISTIMEWA YOGYAKARTA,9374.0,32631.0,50059,50940.0,45246.0,31471.0,1351
2022-07-07,KALIMANTAN TIMUR,7093.0,21497.0,57861,66971.0,36684.0,13993.0,2380
2022-07-07,BALI,5018.0,15478.0,41672,41587.0,33751.0,21641.0,46
2022-07-07,SUMATERA UTARA,4113.0,17286.0,40270,43350.0,30109.0,19621.0,494
2022-07-07,RIAU,5457.0,16911.0,38827,45676.0,29496.0,14069.0,456
2022-07-07,SULAWESI SELATAN,4063.0,14095.0,40891,42273.0,25032.0,14662.0,2625
2022-07-07,SUMATERA BARAT,2987.0,12679.0,26213,26755.0,20626.0,13343.0,1261
2022-07-07,NUSA TENGGARA TIMUR,3298.0,15248.0,25652,25795.0,14246.0,8018.0,1745
2022-07-07,KALIMANTAN SELATAN,2102.0,8165.0,23591,25136.0,16986.0,7506.0,993
2022-07-07,SUMATERA SELATAN,2257.0,6743.0,19744,24422.0,16097.0,10848.0,498
2022-07-07,LAMPUNG,1546.0,5984.0,16704,20825.0,16970.0,11500.0,1000
2022-07-07,KEPULAUAN RIAU,2293.0,6933.0,21313,22198.0,12009.0,5246.0,236
2022-07-07,KEPULAUAN BANGKA BELITUNG,2401.0,10834.0,15201,19390.0,10927.0,6799.0,73
2022-07-07,KALIMANTAN BARAT,1772.0,9168.0,17241,18021.0,11591.0,6831.0,147
2022-07-07,SULAWESI TENGAH,1882.0,6500.0,16563,17798.0,11228.0,6441.0,421
2022-07-07,KALIMANTAN TENGAH,1845.0,6406.0,15269,16722.0,10890.0,4714.0,320
2022-07-07,SULAWESI UTARA,1314.0,4692.0,13040,15034.0,10541.0,6756.0,162
2022-07-07,PAPUA,1662.0,5001.0,14186,15694.0,8762.0,2853.0,536
2022-07-07,KALIMANTAN UTARA,1296.0,5917.0,12743,14271.0,7456.0,3247.0,394
2022-07-07,ACEH,670.0,3112.0,10215,13614.0,9502.0,6571.0,22
2022-07-07,JAMBI,1177.0,4745.0,9432,11313.0,7650.0,3906.0,65
2022-07-07,NUSA TENGGARA BARAT,1153.0,2496.0,10309,11374.0,6659.0,4075.0,57
2022-07-07,PAPUA BARAT,1102.0,3368.0,9755,10466.0,4926.0,1888.0,86
2022-07-07,BENGKULU,696.0,2993.0,7154,8909.0,5988.0,3321.0,59
2022-07-07,SULAWESI TENGGARA,575.0,2054.0,8025,8133.0,4418.0,2251.0,154
2022-07-07,MALUKU,298.0,1591.0,5448,6120.0,3286.0,1183.0,656
2022-07-07,SULAWESI BARAT,386.0,2015.0,4452,4798.0,2447.0,1406.0,58
2022-07-07,MALUKU UTARA,286.0,1070.0,4393,5073.0,2340.0,1118.0,256
2022-07-07,GORONTALO,260.0,1321.0,4371,4162.0,2539.0,1200.0,50
2022-07-07,DKI JAKARTA,40303.0,128862.0,351327,379618.0,238747.0,124817.0,14084
2022-07-07,JAWA BARAT,35109.0,120305.0,300550,318343.0,222661.0,104469.0,13770
2022-07-07,BANTEN,9185.0,29292.0,88100,91904.0,57031.0,23005.0,366
2022-07-07,SUMATERA SELATAN,2257.0,6743.0,19745,24421.0,16097.0,10848.0,498
2022-07-06,DKI JAKARTA,40244.0,128730.0,350885,379154.0,238528.0,124656.0,14085
2022-07-06,JAWA BARAT,35081.0,120242.0,300379,318154.0,222548.0,104421.0,13770
2022-07-06,JAWA TENGAH,18427.0,61291.0,149738,163899.0,144136.0,90690.0,260
2022-07-06,JAWA TIMUR,13489.0,44578.0,140622,157193.0,136223.0,85507.0,1185
2022-07-06,BANTEN,9179.0,29259.0,88022,91782.0,56959.0,22966.0,365
2022-07-06,DAERAH ISTIMEWA YOGYAKARTA,9374.0,32629.0,50055,50936.0,45243.0,31468.0,1351
2022-07-06,KALIMANTAN TIMUR,7092.0,21495.0,57854,66961.0,36681.0,13993.0,2380
2022-07-06,BALI,5016.0,15468.0,41647,41560.0,33739.0,21633.0,46
2022-07-06,SUMATERA UTARA,4113.0,17286.0,40263,43346.0,30103.0,19620.0,494
2022-07-06,RIAU,5457.0,16911.0,38825,45676.0,29495.0,14068.0,456
2022-07-06,SULAWESI SELATAN,4062.0,14095.0,40891,42272.0,25032.0,14659.0,2625
2022-07-06,SUMATERA BARAT,2987.0,12679.0,26212,26755.0,20625.0,13343.0,1261
2022-07-06,NUSA TENGGARA TIMUR,3298.0,15248.0,25647,25795.0,14245.0,8018.0,1745
2022-07-06,KALIMANTAN SELATAN,2101.0,8164.0,23586,25136.0,16983.0,7503.0,993
2022-07-06,SUMATERA SELATAN,2257.0,6743.0,19740,24420.0,16096.0,10848.0,498
2022-07-06,LAMPUNG,1546.0,5984.0,16704,20824.0,16969.0,11499.0,1000
2022-07-06,KEPULAUAN RIAU,2290.0,6933.0,21312,22196.0,12009.0,5246.0,236
2022-07-06,KEPULAUAN BANGKA BELITUNG,2401.0,10834.0,15201,19390.0,10927.0,6799.0,73
2022-07-06,KALIMANTAN BARAT,1769.0,9167.0,17237,18019.0,11591.0,6830.0,147
2022-07-06,SULAWESI TENGAH,1882.0,6500.0,16563,17798.0,11228.0,6441.0,421
2022-07-06,KALIMANTAN TENGAH,1844.0,6405.0,15267,16721.0,10889.0,4713.0,320
2022-07-06,SULAWESI UTARA,1314.0,4692.0,13040,15033.0,10541.0,6756.0,162
2022-07-06,PAPUA,1662.0,5001.0,14183,15693.0,8761.0,2853.0,536
2022-07-06,KALIMANTAN UTARA,1296.0,5917.0,12743,14271.0,7456.0,3247.0,394
2022-07-06,ACEH,670.0,3112.0,10215,13614.0,9502.0,6571.0,22
2022-07-06,JAMBI,1177.0,4745.0,9432,11313.0,7650.0,3906.0,65
2022-07-06,NUSA TENGGARA BARAT,1153.0,2496.0,10309,11374.0,6659.0,4075.0,57
2022-07-06,PAPUA BARAT,1102.0,3368.0,9754,10465.0,4926.0,1888.0,86
2022-07-06,BENGKULU,696.0,2993.0,7153,8909.0,5988.0,3321.0,59
2022-07-06,SULAWESI TENGGARA,575.0,2054.0,8025,8133.0,4418.0,2251.0,154
2022-07-06,MALUKU,298.0,1591.0,5448,6120.0,3286.0,1183.0,656
2022-07-06,SULAWESI BARAT,386.0,2014.0,4452,4798.0,2447.0,1406.0,58
2022-07-06,MALUKU UTARA,286.0,1070.0,4393,5073.0,2339.0,1118.0,256
2022-07-06,GORONTALO,260.0,1321.0,4371,4162.0,2539.0,1200.0,50
2022-07-05,DKI JAKARTA,40133.0,128408.0,349792,378161.0,238027.0,124305.0,14085
2022-07-05,JAWA BARAT,35042.0,120101.0,300022,317798.0,222318.0,104308.0,13770
2022-07-05,JAWA TENGAH,18424.0,61282.0,149702,163870.0,144117.0,90676.0,260
2022-07-05,JAWA TIMUR,13476.0,44543.0,140508,157078.0,136149.0,85467.0,1185
2022-07-05,BANTEN,9160.0,29187.0,87798,91551.0,56846.0,22890.0,365
2022-07-05,DAERAH ISTIMEWA YOGYAKARTA,9371.0,32621.0,50042,50930.0,45236.0,31455.0,1351
2022-07-05,KALIMANTAN TIMUR,7090.0,21492.0,57849,66954.0,36678.0,13991.0,2380
2022-07-05,BALI,5009.0,15451.0,41580,41491.0,33716.0,21615.0,46
2022-07-05,SUMATERA UTARA,4113.0,17283.0,40256,43339.0,30097.0,19617.0,494
2022-07-05,RIAU,5457.0,16910.0,38824,45674.0,29493.0,14066.0,456
2022-07-05,SULAWESI SELATAN,4062.0,14094.0,40886,42265.0,25034.0,14656.0,2625
2022-07-05,SUMATERA BARAT,2987.0,12679.0,26212,26754.0,20625.0,13342.0,1261
2022-07-05,NUSA TENGGARA TIMUR,3298.0,15246.0,25638,25791.0,14244.0,8018.0,1745
2022-07-05,KALIMANTAN SELATAN,2101.0,8161.0,23581,25125.0,16974.0,7501.0,993
2022-07-05,SUMATERA SELATAN,2256.0,6742.0,19739,24418.0,16092.0,10847.0,498
2022-07-05,LAMPUNG,1546.0,5984.0,16704,20821.0,16968.0,11499.0,1000
2022-07-05,KEPULAUAN RIAU,2289.0,6933.0,21311,22196.0,12009.0,5245.0,236
2022-07-05,KEPULAUAN BANGKA BELITUNG,2401.0,10834.0,15201,19390.0,10927.0,6799.0,73
2022-07-05,KALIMANTAN BARAT,1769.0,9166.0,17233,18016.0,11586.0,6829.0,147
2022-07-05,SULAWESI TENGAH,1882.0,6500.0,16559,17797.0,11228.0,6441.0,421
2022-07-05,KALIMANTAN TENGAH,1843.0,6402.0,15258,16718.0,10888.0,4711.0,320
2022-07-05,SULAWESI UTARA,1313.0,4692.0,13040,15033.0,10541.0,6755.0,162
2022-07-05,PAPUA,1662.0,5000.0,14177,15689.0,8759.0,2853.0,536
2022-07-05,KALIMANTAN UTARA,1296.0,5917.0,12743,14271.0,7456.0,3247.0,394
2022-07-05,ACEH,670.0,3112.0,10215,13614.0,9502.0,6571.0,22
2022-07-05,JAMBI,1177.0,4745.0,9432,11311.0,7650.0,3906.0,65
2022-07-05,NUSA TENGGARA BARAT,1153.0,2496.0,10309,11373.0,6659.0,4075.0,57
2022-07-05,PAPUA BARAT,1101.0,3368.0,9754,10463.0,4926.0,1888.0,86
2022-07-05,BENGKULU,696.0,2993.0,7153,8909.0,5988.0,3321.0,59
2022-07-05,SULAWESI TENGGARA,575.0,2054.0,8025,8133.0,4418.0,2250.0,154
2022-07-05,MALUKU,298.0,1591.0,5447,6118.0,3286.0,1183.0,656
2022-07-05,SULAWESI BARAT,386.0,2014.0,4452,4798.0,2447.0,1406.0,58
2022-07-05,MALUKU UTARA,286.0,1070.0,4393,5073.0,2339.0,1118.0,256
2022-07-05,GORONTALO,260.0,1321.0,4371,4162.0,2539.0,1200.0,50
2022-07-01,DKI JAKARTA,40073.0,128238.0,349111,377529.0,237678.0,124126.0,14085
2022-07-01,JAWA BARAT,35017.0,120021.0,299809,317550.0,222195.0,104255.0,13770
2022-07-01,JAWA TENGAH,18418.0,61272.0,149675,163847.0,144102.0,90671.0,260
2022-07-01,JAWA TIMUR,13471.0,44526.0,140419,157031.0,136120.0,85441.0,1185
2022-07-01,BANTEN,9144.0,29156.0,87645,91393.0,56777.0,22870.0,365
2022-07-01,DAERAH ISTIMEWA YOGYAKARTA,9371.0,32615.0,50037,50923.0,45229.0,31447.0,1351
2022-07-01,KALIMANTAN TIMUR,7090.0,21489.0,57846,66948.0,36676.0,13990.0,2380
2022-07-01,BALI,4998.0,15439.0,41556,41445.0,33690.0,21608.0,46
2022-07-01,SUMATERA UTARA,4112.0,17282.0,40255,43338.0,30093.0,19615.0,494
2022-07-01,RIAU,5457.0,16909.0,38821,45668.0,29491.0,14066.0,456
2022-07-01,SULAWESI SELATAN,4062.0,14093.0,40884,42264.0,25032.0,14653.0,2625
2022-07-01,SUMATERA BARAT,2987.0,12679.0,26210,26752.0,20625.0,13342.0,1261
2022-07-01,NUSA TENGGARA TIMUR,3298.0,15246.0,25629,25786.0,14243.0,8018.0,1745
2022-07-01,KALIMANTAN SELATAN,2101.0,8161.0,23574,25121.0,16973.0,7500.0,993
2022-07-01,SUMATERA SELATAN,2255.0,6740.0,19738,24410.0,16090.0,10844.0,498
2022-07-01,LAMPUNG,1546.0,5984.0,16703,20817.0,16968.0,11495.0,1000
2022-07-01,KEPULAUAN RIAU,2289.0,6933.0,21308,22192.0,12009.0,5244.0,236
2022-07-01,KEPULAUAN BANGKA BELITUNG,2400.0,10833.0,15201,19388.0,10926.0,6799.0,73
2022-07-01,KALIMANTAN BARAT,1769.0,9166.0,17231,18016.0,11585.0,6828.0,147
2022-07-01,SULAWESI TENGAH,1882.0,6500.0,16559,17797.0,11227.0,6441.0,421
2022-07-01,KALIMANTAN TENGAH,1842.0,6400.0,15257,16715.0,10886.0,4710.0,320
2022-07-01,SULAWESI UTARA,1313.0,4692.0,13040,15033.0,10541.0,6755.0,162
2022-07-01,PAPUA,1662.0,5000.0,14175,15687.0,8759.0,2853.0,536
2022-07-01,KALIMANTAN UTARA,1296.0,5917.0,12743,14271.0,7456.0,3247.0,394
2022-07-01,ACEH,670.0,3112.0,10215,13614.0,9502.0,6571.0,22
2022-07-01,JAMBI,1177.0,4745.0,9431,11311.0,7649.0,3906.0,65
2022-07-01,NUSA TENGGARA BARAT,1153.0,2496.0,10308,11373.0,6659.0,4075.0,57
2022-07-01,PAPUA BARAT,1101.0,3368.0,9751,10460.0,4925.0,1888.0,86
2022-07-01,BENGKULU,696.0,2992.0,7153,8909.0,5988.0,3321.0,59
2022-07-01,SULAWESI TENGGARA,575.0,2054.0,8025,8133.0,4418.0,2250.0,154
2022-07-01,MALUKU,298.0,1591.0,5447,6117.0,3286.0,1183.0,656
2022-07-01,SULAWESI BARAT,386.0,2014.0,4452,4798.0,2447.0,1406.0,58
2022-07-01,MALUKU UTARA,286.0,1070.0,4393,5073.0,2339.0,1118.0,256
2022-07-01,GORONTALO,260.0,1321.0,4371,4162.0,2539.0,1200.0,50
2022-07-01,DKI JAKARTA,40073.0,128238.0,349110,377530.0,237678.0,124126.0,14085
2022-07-01,JAWA BARAT,35017.0,120021.0,299810,317549.0,222195.0,104255.0,13770
2022-07-01,DKI JAKARTA,40073.0,128238.0,349112,377529.0,237676.0,124127.0,14085
2022-07-01,JAWA BARAT,35008.0,119999.0,299751,317484.0,222144.0,104237.0,13770
2022-07-01,JAWA TENGAH,18418.0,61273.0,149674,163846.0,144102.0,90671.0,260
2022-07-01,JAWA TIMUR,13471.0,44521.0,140396,157019.0,136108.0,85427.0,1185
2022-07-01,BANTEN,9134.0,29142.0,87624,91341.0,56761.0,22862.0,365
2022-07-01,DAERAH ISTIMEWA YOGYAKARTA,9371.0,32614.0,50034,50923.0,45226.0,31445.0,1351
2022-07-01,KALIMANTAN TIMUR,7090.0,21488.0,57846,66948.0,36674.0,13989.0,2380
2022-07-01,BALI,4997.0,15436.0,41545,41438.0,33683.0,21602.0,46
2022-07-01,SUMATERA UTARA,4112.0,17282.0,40253,43337.0,30093.0,19614.0,494
2022-07-01,RIAU,5457.0,16909.0,38820,45668.0,29491.0,14066.0,456
2022-07-01,SULAWESI SELATAN,4062.0,14092.0,40884,42263.0,25031.0,14655.0,2625
2022-07-01,SUMATERA BARAT,2987.0,12679.0,26210,26752.0,20624.0,13342.0,1261
2022-07-01,NUSA TENGGARA TIMUR,3298.0,15246.0,25629,25786.0,14242.0,8018.0,1745
2022-07-01,KALIMANTAN SELATAN,2100.0,8161.0,23574,25120.0,16972.0,7500.0,993
2022-07-01,SUMATERA SELATAN,2255.0,6740.0,19738,24410.0,16090.0,10843.0,498
2022-07-01,KEPULAUAN RIAU,2289.0,6933.0,21307,22191.0,12009.0,5244.0,236
2022-07-01,KALIMANTAN BARAT,1769.0,9166.0,17231,18016.0,11584.0,6828.0,147
2022-07-01,KALIMANTAN TENGAH,1842.0,6400.0,15256,16713.0,10886.0,4710.0,320
2022-07-01,PAPUA,1662.0,5000.0,14175,15687.0,8757.0,2853.0,536
2022-07-01,JAMBI,1177.0,4746.0,9431,11307.0,7649.0,3906.0,65
2022-07-01,NUSA TENGGARA BARAT,1153.0,2496.0,10308,11373.0,6658.0,4075.0,57
2022-07-01,PAPUA BARAT,1101.0,3368.0,9751,10459.0,4925.0,1888.0,86
2022-07-01,BENGKULU,696.0,2992.0,7154,8909.0,5988.0,3321.0,59
2022-07-01,DKI JAKARTA,40073.0,128238.0,349111,377529.0,237676.0,124127.0,14085
2022-07-01,JAWA BARAT,35002.0,119981.0,299725,317448.0,222122.0,104221.0,13770
2022-07-01,JAWA TENGAH,18418.0,61274.0,149673,163846.0,144102.0,90671.0,260
2022-07-01,JAWA TIMUR,13469.0,44512.0,140381,157005.0,136104.0,85417.0,1185
2022-07-01,BANTEN,9130.0,29122.0,87599,91311.0,56745.0,22853.0,365
2022-07-01,DAERAH ISTIMEWA YOGYAKARTA,9370.0,32613.0,50033,50923.0,45225.0,31444.0,1351
2022-07-01,KALIMANTAN TIMUR,7090.0,21488.0,57845,66948.0,36674.0,13988.0,2380
2022-07-01,BALI,4996.0,15434.0,41536,41433.0,33680.0,21601.0,46
2022-07-01,SUMATERA UTARA,4112.0,17282.0,40253,43337.0,30092.0,19613.0,494
2022-07-01,SULAWESI SELATAN,4062.0,14092.0,40884,42262.0,25032.0,14655.0,2625
2022-07-01,NUSA TENGGARA TIMUR,3298.0,15245.0,25628,25785.0,14242.0,8018.0,1745
2022-07-01,KALIMANTAN SELATAN,2100.0,8161.0,23573,25120.0,16971.0,7498.0,993
2022-07-01,KEPULAUAN RIAU,2289.0,6933.0,21307,22191.0,12008.0,5243.0,236
2022-07-01,SULAWESI TENGAH,1882.0,6500.0,16558,17797.0,11227.0,6441.0,421
2022-07-01,PAPUA,1662.0,5000.0,14175,15685.0,8757.0,2853.0,536
2022-07-01,NUSA TENGGARA BARAT,1153.0,2496.0,10308,11373.0,6657.0,4075.0,57
2022-07-01,BENGKULU,696.0,2992.0,7155,8909.0,5988.0,3321.0,59
2022-07-01,MALUKU UTARA,286.0,1070.0,4392,5073.0,2340.0,1118.0,256
2022-07-01,DKI JAKARTA,40073.0,128238.0,349112,377529.0,237675.0,124127.0,14085
2022-07-01,JAWA BARAT,35001.0,119980.0,299715,317438.0,222116.0,104219.0,13770
2022-07-01,JAWA TIMUR,13468.0,44512.0,140381,157004.0,136102.0,85417.0,1185
2022-07-01,BANTEN,9130.0,29119.0,87595,91307.0,56739.0,22852.0,365
2022-07-01,DAERAH ISTIMEWA YOGYAKARTA,9370.0,32613.0,50032,50923.0,45225.0,31444.0,1351
2022-07-01,BALI,4996.0,15434.0,41536,41432.0,33680.0,21600.0,46
2022-07-01,SUMATERA UTARA,4112.0,17282.0,40253,43337.0,30091.0,19613.0,494
2022-07-01,RIAU,5457.0,16909.0,38820,45668.0,29490.0,14066.0,456
2022-07-01,KALIMANTAN TENGAH,1842.0,6400.0,15256,16713.0,10886.0,4709.0,320
2022-07-01,PAPUA BARAT,1101.0,3368.0,9749,10459.0,4925.0,1888.0,86
2022-06-29,DKI JAKARTA,40014.0,127981.0,348379,376851.0,237264.0,123910.0,14085
2022-06-29,JAWA BARAT,34972.0,119875.0,299445,317187.0,221957.0,104131.0,13770
2022-06-29,JAWA TENGAH,18413.0,61270.0,149659,163828.0,144090.0,90665.0,260
2022-06-29,JAWA TIMUR,13453.0,44490.0,140308,156944.0,136069.0,85393.0,1185
2022-06-29,BANTEN,9111.0,29053.0,87467,91138.0,56662.0,22811.0,365
2022-06-29,DAERAH ISTIMEWA YOGYAKARTA,9369.0,32610.0,50029,50914.0,45219.0,31442.0,1351
2022-06-29,KALIMANTAN TIMUR,7088.0,21486.0,57842,66942.0,36673.0,13987.0,2380
2022-06-29,BALI,4991.0,15419.0,41492,41389.0,33656.0,21586.0,46
2022-06-29,SUMATERA UTARA,4112.0,17280.0,40251,43334.0,30085.0,19612.0,494
2022-06-29,RIAU,5457.0,16909.0,38819,45668.0,29489.0,14066.0,456
2022-06-29,SULAWESI SELATAN,4062.0,14092.0,40882,42260.0,25030.0,14654.0,2625
2022-06-29,SUMATERA BARAT,2987.0,12678.0,26210,26751.0,20624.0,13340.0,1261
2022-06-29,NUSA TENGGARA TIMUR,3298.0,15244.0,25621,25781.0,14242.0,8018.0,1745
2022-06-29,KALIMANTAN SELATAN,2094.0,8159.0,23565,25111.0,16968.0,7495.0,993
2022-06-29,SUMATERA SELATAN,2255.0,6739.0,19731,24409.0,16089.0,10841.0,498
2022-06-29,LAMPUNG,1546.0,5984.0,16703,20815.0,16968.0,11495.0,1000
2022-06-29,KEPULAUAN RIAU,2289.0,6933.0,21307,22190.0,12008.0,5243.0,236
2022-06-29,KEPULAUAN BANGKA BELITUNG,2400.0,10833.0,15201,19388.0,10926.0,6798.0,73
2022-06-29,KALIMANTAN BARAT,1769.0,9166.0,17226,18012.0,11584.0,6826.0,147
2022-06-29,SULAWESI TENGAH,1882.0,6500.0,16558,17797.0,11227.0,6441.0,421
2022-06-29,KALIMANTAN TENGAH,1842.0,6397.0,15255,16711.0,10883.0,4707.0,320
2022-06-29,SULAWESI UTARA,1312.0,4692.0,13038,15032.0,10541.0,6754.0,162
2022-06-29,PAPUA,1661.0,5000.0,14174,15683.0,8756.0,2853.0,536
2022-06-29,KALIMANTAN UTARA,1296.0,5917.0,12743,14271.0,7456.0,3247.0,394
2022-06-29,ACEH,670.0,3112.0,10215,13614.0,9502.0,6571.0,22
2022-06-29,JAMBI,1177.0,4746.0,9431,11307.0,7649.0,3906.0,65
2022-06-29,NUSA TENGGARA BARAT,1153.0,2496.0,10307,11373.0,6657.0,4075.0,57
2022-06-29,PAPUA BARAT,1101.0,3368.0,9746,10458.0,4925.0,1888.0,86
2022-06-29,BENGKULU,696.0,2992.0,7155,8909.0,5988.0,3321.0,59
2022-06-29,SULAWESI TENGGARA,575.0,2054.0,8025,8132.0,4418.0,2250.0,154
2022-06-29,MALUKU,298.0,1591.0,5447,6117.0,3286.0,1183.0,656
2022-06-29,SULAWESI BARAT,386.0,2014.0,4452,4797.0,2447.0,1406.0,58
2022-06-29,MALUKU UTARA,286.0,1070.0,4392,5073.0,2340.0,1118.0,256
2022-06-29,GORONTALO,260.0,1321.0,4371,4162.0,2539.0,1200.0,50
